make,model_range,ids_code,description,model_year,model_year_decimal,body_style,long_description,model_group,model_tree_description,special_edition,vehicle_tree_description,current_vehicle,commercial,reclaim_vat,basic_price,manufacturers_delivery_price,mrp,p11d_price,date_of_introduction,end_of_production,price_list_date,door,engine_size,insurance_group,fuel_type,transmission_type,mpg_urban,mpg_extra_urban,mpg_combined,co2_emissions,euro_emissions,bhp,power_ps,power_kw,torque,rpm_for_torque,length,width,height,gross_vehicle_weight,unladen_weight,towing_weight_braked,towing_weight_unbraked,wheel_base,ground_clearance,fuel_tank_size,boot_capacity,maximum_speed,acceleration_0_100_kph,acceleration_0_60_mph,front_tyres,rear_tyres,spare_tyre,front_brakes,rear_brakes,servicing_indication,image_filename,gears,axles,manufacturer_model_description,seats,otr_price,win_commercial,parent_ids_code,trim,vehicle_factory_code,fleetware_code
Ford,Ford FOCUS 5DR ESTATE model range    NEW,FO043992,FOCUS EST 2.3 EcoBoost 280 ST AU,24A,2024.01,Estate,Focus Estate 2.3 EcoBoost 280 ST Auto,Focus,Focus 5 Door Estate,FALSE,2.3 EcoBoost 280 ST Auto,TRUE,FALSE,FALSE,32733.33,20.83,39280,39304.99,08/04/2024,NULL,08/04/2024,5,2297,15,Petrol,Automatic,NULL,NULL,NULL,NULL,6,276,279.83,192.87,306.1,NULL,4668,1979,1481,NULL,1383,1000,690,2700,NULL,52,20.3,155,5.8,NULL,235/35ZR 19,235/35ZR 20,Space saver,NULL,NULL,FALSE,focus-estate-foef-24a.jpg,7,NULL,Focus Estate,5,40454.99,0,FO042159,ST,NULL,191748
Ford,Ford FOCUS 5DR ESTATE model range    NEW,FO043993,FOCUS EST 1.0 EcoBoost mHEV 155 ST-LN AU,24A,2024.01,Estate,Focus Estate 1.0 EcoBoost mHEV 155 ST-Line Auto,Focus,Focus 5 Door Estate,FALSE,1.0 EcoBoost mHEV 155 ST-Line Auto,TRUE,FALSE,FALSE,26708.33,20.83,32050,32074.99,08/04/2024,NULL,08/04/2024,5,999,14,Mild Hybrid Electric Petrol,Automatic,NULL,NULL,NULL,NULL,6,153,155.13,106.92,140.1,NULL,4668,1979,1481,NULL,1383,1000,690,2700,NULL,52,20.3,128,8.6,NULL,215/50R17 V,215/50R17 V,Space saver,NULL,NULL,FALSE,focus-estate-foef-24a.jpg,7,NULL,Focus Estate,5,32339.99,0,FO042160,ST-LINE,NULL,191780
Ford,Ford FOCUS 5DR ESTATE model range    NEW,FO043994,FOCUS EST 1.0 EcoBoost mHEV 155 ST-LX AU,24A,2024.01,Estate,Focus Estate 1.0 EcoBoost mHEV 155 St-Line X Auto,Focus,Focus 5 Door Estate,FALSE,1.0 EcoBoost mHEV 155 St-Line X Auto,TRUE,FALSE,FALSE,28541.67,20.83,34250,34275,08/04/2024,NULL,08/04/2024,5,999,14,Mild Hybrid Electric Petrol,Automatic,NULL,NULL,NULL,NULL,6,153,155.13,106.92,140.1,NULL,4668,1979,1481,NULL,1383,1000,690,2700,NULL,52,20.3,128,8.6,NULL,235/40R18 Y,235/40R18 Y,Space saver,NULL,NULL,FALSE,focus-estate-foef-24a.jpg,7,NULL,Focus Estate,5,34540,0,FO042161,ST-LINE X,NULL,196157
Ford,Ford FOCUS 5DR ESTATE model range    NEW,FO043995,FOCUS EST 1.0 EcoBoost mHEV 155 ACV X AU,24A,2024.01,Estate,Focus Estate 1.0 EcoBoost mHEV 155 Active X Auto,Focus,Focus 5 Door Estate,FALSE,1.0 EcoBoost mHEV 155 Active X Auto,TRUE,FALSE,FALSE,28541.67,20.83,34250,34275,08/04/2024,NULL,08/04/2024,5,999,16,Mild Hybrid Electric Petrol,Automatic,NULL,NULL,NULL,NULL,6,153,155.13,106.92,140.1,NULL,4668,1979,1481,NULL,1383,1000,690,2700,NULL,52,20.3,128,8.6,NULL,235/40R18 Y,235/40R18 Y,Space saver,NULL,NULL,FALSE,focus-estate-foef-24a.jpg,7,NULL,Focus Estate,5,34540,0,FO042163,ACTIVE X,NULL,196153
Ford,Ford FOCUS 5DR ESTATE model range    NEW,FO043996,FOCUS EST 1.0 EcoBoost mHEV 155 TTNM AU,24A,2024.01,Estate,Focus Estate 1.0 EcoBoost mHEV 155 Titanium Auto,Focus,Focus 5 Door Estate,FALSE,1.0 EcoBoost mHEV 155 Titanium Auto,TRUE,FALSE,FALSE,26016.67,20.83,31220,31245,08/04/2024,NULL,08/04/2024,5,999,18,Mild Hybrid Electric Petrol,Automatic,NULL,NULL,NULL,NULL,6,153,155.13,106.92,140.1,NULL,4668,1979,1481,NULL,1383,1000,690,2700,NULL,52,20.3,128,8.6,NULL,205/60R16 V,205/60R16 V,Space saver,NULL,NULL,FALSE,focus-estate-foef-24a.jpg,7,NULL,Focus Estate,5,31510,0,FO042164,TITANIUM,NULL,191784
Ford,Ford FOCUS 5DR ESTATE model range    NEW,FO043997,FOCUS EST 1.0 EcoBoost mHEV 155 TNM X AU,24A,2024.01,Estate,Focus Estate 1.0 EcoBoost mHEV 155 Titanium X Auto,Focus,Focus 5 Door Estate,FALSE,1.0 EcoBoost mHEV 155 Titanium X Auto,TRUE,FALSE,FALSE,27850,20.83,33420,33445,08/04/2024,NULL,08/04/2024,5,999,19,Mild Hybrid Electric Petrol,Automatic,NULL,NULL,NULL,NULL,6,153,155.13,106.92,140.1,NULL,4668,1979,1481,NULL,1383,1000,690,2700,NULL,52,20.3,128,8.6,NULL,215/50R17 V,215/50R17 V,Space saver,NULL,NULL,FALSE,focus-estate-foef-24a.jpg,7,NULL,Focus Estate,5,33710,0,FO042165,TITANIUM X,NULL,196149
Ford,Ford FOCUS 5DR ESTATE model range    NEW,FO043998,FOCUS EST 1.0 EcoBoost mHEV 125 TTNM,24A,2024.01,Estate,Focus Estate 1.0 EcoBoost mHEV 125 Titanium,Focus,Focus 5 Door Estate,FALSE,1.0 EcoBoost mHEV 125 Titanium,TRUE,FALSE,FALSE,24475,20.83,29370,29395,08/04/2024,NULL,08/04/2024,5,999,13,Mild Hybrid Electric Petrol,Manual,NULL,NULL,NULL,NULL,6,123,124.62,91.72,125.3,NULL,4668,1979,1481,NULL,1383,1000,690,2700,NULL,52,NULL,123,10.4,NULL,205/60R16 V,205/60R16 V,Space saver,NULL,NULL,FALSE,focus-estate-foef-24a.jpg,6,NULL,Focus Estate,5,29660,0,FO042166,TITANIUM,NULL,199425
Ford,Ford FOCUS 5DR ESTATE model range    NEW,FO043999,FOCUS EST 1.0 EcoBoost mHEV 125 TNM X,24A,2024.01,Estate,Focus Estate 1.0 EcoBoost mHEV 125 Titanium X,Focus,Focus 5 Door Estate,FALSE,1.0 EcoBoost mHEV 125 Titanium X,TRUE,FALSE,FALSE,26308.33,20.83,31570,31594.99,08/04/2024,NULL,08/04/2024,5,999,14,Mild Hybrid Electric Petrol,Manual,NULL,NULL,NULL,NULL,6,123,124.62,91.72,125.3,NULL,4668,1979,1481,NULL,1383,1000,690,2700,NULL,52,NULL,123,10.4,NULL,215/50R17 V,215/50R17 V,Space saver,NULL,NULL,FALSE,focus-estate-foef-24a.jpg,6,NULL,Focus Estate,5,31859.99,0,FO042167,TITANIUM X,NULL,199426
Ford,Ford FOCUS 5DR ESTATE model range    NEW,FO044000,FOCUS EST 1.0 EcoBoost mHEV 125 ACV X,24A,2024.01,Estate,Focus Estate 1.0 EcoBoost mHEV 125 Active X,Focus,Focus 5 Door Estate,FALSE,1.0 EcoBoost mHEV 125 Active X,TRUE,FALSE,FALSE,27000,20.83,32400,32425,08/04/2024,NULL,08/04/2024,5,999,15,Mild Hybrid Electric Petrol,Manual,NULL,NULL,NULL,NULL,6,123,124.62,91.72,125.3,NULL,4668,1979,1481,NULL,1383,1000,690,2700,NULL,52,NULL,123,10.4,NULL,235/40R18 Y,235/40R18 Y,Space saver,NULL,NULL,FALSE,focus-estate-foef-24a.jpg,6,NULL,Focus Estate,5,32690,0,FO042169,ACTIVE X,NULL,199429
Ford,Ford FOCUS 5DR ESTATE model range    NEW,FO044001,FOCUS EST 1.0 EcoBoost mHEV 125 ST-LN,24A,2024.01,Estate,Focus Estate 1.0 EcoBoost mHEV 125 ST-Line,Focus,Focus 5 Door Estate,FALSE,1.0 EcoBoost mHEV 125 ST-Line,TRUE,FALSE,FALSE,25166.67,20.83,30200,30225,08/04/2024,NULL,08/04/2024,5,999,14,Mild Hybrid Electric Petrol,Manual,NULL,NULL,NULL,NULL,6,123,124.62,91.72,125.3,NULL,4668,1979,1481,NULL,1383,1000,690,2700,NULL,52,NULL,123,10.4,NULL,215/50R17 V,215/50R17 V,Space saver,NULL,NULL,FALSE,focus-estate-foef-24a.jpg,6,NULL,Focus Estate,5,30490,0,FO042170,ST-LINE,NULL,199430
Ford,Ford FOCUS 5DR ESTATE model range    NEW,FO044002,FOCUS EST 1.0 EcoBoost mHEV 125 ST-LX,24A,2024.01,Estate,Focus Estate 1.0 EcoBoost mHEV 125 St-Line X,Focus,Focus 5 Door Estate,FALSE,1.0 EcoBoost mHEV 125 St-Line X,TRUE,FALSE,FALSE,27000,20.83,32400,32425,08/04/2024,NULL,08/04/2024,5,999,14,Mild Hybrid Electric Petrol,Manual,NULL,NULL,NULL,NULL,6,123,124.62,91.72,125.3,NULL,4668,1979,1481,NULL,1383,1000,690,2700,NULL,52,NULL,123,10.4,NULL,235/40R18 Y,235/40R18 Y,Space saver,NULL,NULL,FALSE,focus-estate-foef-24a.jpg,6,NULL,Focus Estate,5,32690,0,FO042171,ST-LINE X,NULL,199431
Ford,Ford TRANSIT CONNECT model range     NEW,FO039892,TRANSIT CNT 240 L1 1.5TDCi ECBL L/HP AU,23A,2023.01,Van - Swb,Transit Connect 240 L1 1.5TDCi Ecoblue Leader HP Auto,Transit Connect,Transit Connect,FALSE,240 L1 1.5TDCi Ecoblue Leader HP Auto,TRUE,TRUE,TRUE,24845,496.37,29814,30409.64,23/06/2022,NULL,04/04/2023,5,1498,31,Diesel,Automatic,54.3,56.5,55.4,NULL,6,99,100.3,73.82,177,2250,4425,2137,1830,2405,1558,1445,750,2662,148,80,91.8,NULL,NULL,NULL,205/60R16 H,205/60R16 H,NULL,DISC,DISC,FALSE,transit-connect-fofc-23a.jpg,8,NULL,Transit Connect,7,30799.64,0,FO038641,LEADER,NULL,191223
Ford,Ford TRANSIT CONNECT model range     NEW,FO039893,TRANSIT CNNCT 220 L2 1.0 EcBt 100 LEADER,23A,2023.01,Van - Lwb/Exlwb,Transit Connect 220 L2 1.0 EcoBoost 100 Leader,Transit Connect,Transit Connect,FALSE,220 L2 1.0 EcoBoost 100 Leader,TRUE,TRUE,TRUE,23170,496.37,27804,28399.64,23/06/2022,NULL,04/04/2023,5,999,28,Petrol,Manual,39.8,47.9,44.1,NULL,6,99,100.3,73.82,125.4,2700,4825,2137,1828,2165,1485,1143,750,3062,149,80,113,NULL,NULL,NULL,205/60R16 H,205/60R16 H,NULL,DISC,DISC,FALSE,transit-connect-fofc-23a.jpg,6,NULL,Transit Connect,7,28789.64,0,FO038642,LEADER,NULL,191224
Ford,Ford TRANSIT CONNECT model range     NEW,FO039894,TRANSIT CNNCT 230 L2 1.5TDCi ECBL 75 LDR,23A,2023.01,Van - Lwb/Exlwb,Transit Connect 230 L2 1.5TDCi Ecoblue 75 Leader,Transit Connect,Transit Connect,FALSE,230 L2 1.5TDCi Ecoblue 75 Leader,TRUE,TRUE,TRUE,23920,496.37,28704,29299.64,23/06/2022,NULL,04/04/2023,5,1498,30,Diesel,Manual,56.5,61.4,60.1,NULL,6,74,74.97,55.18,162.3,1875,4825,2137,1828,2260,1576,1033,750,3062,149,80,113,NULL,NULL,NULL,205/60R16 H,205/60R16 H,NULL,DISC,DISC,FALSE,transit-connect-fofc-23a.jpg,6,NULL,Transit Connect,7,29689.64,0,FO038643,LEADER,NULL,191225
Ford,Ford TRANSIT CONNECT model range     NEW,FO039895,TRANSIT CNNCT 230 L2 1.5TDCi EBL 100 LDR,23A,2023.01,Van - Lwb/Exlwb,Transit Connect 230 L2 1.5TDCi EcoBlue 100 Leader,Transit Connect,Transit Connect,FALSE,230 L2 1.5TDCi EcoBlue 100 Leader,TRUE,TRUE,TRUE,24495,496.37,29394,29989.64,23/06/2022,NULL,04/04/2023,5,1498,31,Diesel,Manual,56.5,62.8,60.1,NULL,6,99,100.3,73.82,177,2250,4825,2137,1828,2255,1565,1143,750,3062,149,80,113,NULL,NULL,NULL,205/60R16 H,205/60R16 H,NULL,DISC,DISC,FALSE,transit-connect-fofc-23a.jpg,6,NULL,Transit Connect,7,30379.64,0,FO038644,LEADER,NULL,191226
Ford,Ford TRANSIT CONNECT model range     NEW,FO039896,TRANSIT CNT 250 L2 1.5TDCi ECBL 100 L/HP,23A,2023.01,Van - Lwb/Exlwb,Transit Connect 250 L2 1.5TDCi Ecoblue 100 Leader HP,Transit Connect,Transit Connect,FALSE,250 L2 1.5TDCi Ecoblue 100 Leader HP,TRUE,TRUE,TRUE,24795,496.37,29754,30349.64,23/06/2022,NULL,04/04/2023,5,1498,32,Diesel,Manual,56.5,62.8,60.1,NULL,6,99,100.3,73.82,177,2250,4825,2137,1828,2501,1571,1136,750,3062,149,80,113,NULL,NULL,NULL,205/60R16 H,205/60R16 H,NULL,DISC,DISC,FALSE,transit-connect-fofc-23a.jpg,6,NULL,Transit Connect,7,30739.64,0,FO038646,LEADER,NULL,191228
Ford,Ford TRANSIT CONNECT model range     NEW,FO039897,TRANSIT CNNCT 210 L1 1.0 EcBt 100 TREND,23A,2023.01,Van - Swb,Transit Connect 210 L1 1.0 EcoBoost 100 Trend,Transit Connect,Transit Connect,FALSE,210 L1 1.0 EcoBoost 100 Trend,TRUE,TRUE,TRUE,23085,496.37,27702,28297.64,23/06/2022,NULL,04/04/2023,5,999,28,Petrol,Manual,39.8,47.9,48.7,NULL,6,99,100.3,73.82,125.4,2700,4425,2137,1830,2090,1445,1210,740,2662,148,80,91.8,NULL,NULL,NULL,195/60R15 H,195/60R15 H,NULL,DISC,DISC,FALSE,transit-connect-fofc-23a.jpg,6,NULL,Transit Connect,7,28687.64,0,FO038649,TREND,NULL,191231
Ford,Ford TRANSIT CONNECT model range     NEW,FO039898,TRANSIT CNNCT 220 L1 1.5TDCi EBL 75 TND,23A,2023.01,Van - Swb,Transit Connect 220 L1 1.5TDCi EcoBlue 75 Trend,Transit Connect,Transit Connect,FALSE,220 L1 1.5TDCi EcoBlue 75 Trend,TRUE,TRUE,TRUE,23835,496.37,28602,29197.64,23/06/2022,NULL,04/04/2023,5,1498,30,Diesel,Manual,56.5,61.4,60.1,NULL,6,74,74.97,55.18,162.3,1875,4425,2137,1830,2175,1521,1114,750,2662,148,80,91.8,NULL,NULL,NULL,195/60R15 H,195/60R15 H,NULL,DISC,DISC,FALSE,transit-connect-fofc-23a.jpg,6,NULL,Transit Connect,7,29587.64,0,FO038650,TREND,NULL,191232
Ford,Ford TRANSIT CONNECT model range     NEW,FO039899,TRANSIT CNNCT 220 L1 1.5TDCi EBL 100 TND,23A,2023.01,Van - Swb,Transit Connect 220 L1 1.5TDCi EcoBlue 100 Trend,Transit Connect,Transit Connect,FALSE,220 L1 1.5TDCi EcoBlue 100 Trend,TRUE,TRUE,TRUE,24410,496.37,29292,29887.64,23/06/2022,NULL,04/04/2023,5,1498,30,Diesel,Manual,56.5,62.8,62.8,NULL,6,99,100.3,73.82,177,2250,4425,2137,1830,2170,1521,1214,750,2662,148,80,91.8,NULL,NULL,NULL,195/60R15 H,195/60R15 H,NULL,DISC,DISC,FALSE,transit-connect-fofc-23a.jpg,6,NULL,Transit Connect,7,30277.64,0,FO038651,TREND,NULL,166908
Ford,Ford TRANSIT CONNECT model range     NEW,FO039900,TRANSIT CNT 240 L1 1.5TDCi EBL 100 T/HP,23A,2023.01,Van - Swb,Transit Connect 240 L1 1.5TDCi EcoBlue 100 Trend HP,Transit Connect,Transit Connect,FALSE,240 L1 1.5TDCi EcoBlue 100 Trend HP,TRUE,TRUE,TRUE,24710,496.37,29652,30247.64,23/06/2022,NULL,04/04/2023,5,1498,31,Diesel,Manual,56.5,62.8,62.8,NULL,6,99,100.3,73.82,177,2250,4425,2137,1830,2380,1527,1208,750,2662,148,80,91.8,NULL,NULL,NULL,195/60R15 H,195/60R15 H,NULL,DISC,DISC,FALSE,transit-connect-fofc-23a.jpg,6,NULL,Transit Connect,7,30637.64,0,FO038653,TREND,NULL,191235
Ford,Ford TRANSIT CONNECT model range     NEW,FO039901,TRANSIT CNNCT 220 L2 1.0 EcBt 100 TREND,23A,2023.01,Van - Lwb/Exlwb,Transit Connect 220 L2 1.0 EcoBoost 100 Trend,Transit Connect,Transit Connect,FALSE,220 L2 1.0 EcoBoost 100 Trend,TRUE,TRUE,TRUE,24235,496.37,29082,29677.64,23/06/2022,NULL,04/04/2023,5,999,29,Petrol,Manual,39.8,47.9,44.1,NULL,6,99,100.3,73.82,125.4,2700,4825,2137,1828,2195,1512,1143,750,3062,149,80,113,NULL,NULL,NULL,195/60R15 H,195/60R15 H,NULL,DISC,DISC,FALSE,transit-connect-fofc-23a.jpg,6,NULL,Transit Connect,7,30067.64,0,FO038656,TREND,NULL,191238
Ford,Ford TRANSIT CONNECT model range     NEW,FO039902,TRANSIT CNNCT 230 L2 1.5TDCi EBL 100 TND,23A,2023.01,Van - Lwb/Exlwb,Transit Connect 230 L2 1.5TDCi EcoBlue 100 Trend,Transit Connect,Transit Connect,FALSE,230 L2 1.5TDCi EcoBlue 100 Trend,TRUE,TRUE,TRUE,25560,496.37,30672,31267.64,23/06/2022,NULL,04/04/2023,5,1498,31,Diesel,Manual,56.5,62.8,60.1,NULL,6,99,100.3,73.82,177,2250,4825,2137,1828,2285,1590,1143,750,3062,149,80,113,NULL,NULL,NULL,195/60R15 H,195/60R15 H,NULL,DISC,DISC,FALSE,transit-connect-fofc-23a.jpg,6,NULL,Transit Connect,7,31657.64,0,FO038657,TREND,NULL,191239
Ford,Ford TRANSIT CONNECT model range     NEW,FO039903,TRANSIT CNT 250 L2 1.5TDCi EBL 100 T/HP,23A,2023.01,Van - Lwb/Exlwb,Transit Connect 250 L2 1.5TDCi EcoBlue 100 Trend HP,Transit Connect,Transit Connect,FALSE,250 L2 1.5TDCi EcoBlue 100 Trend HP,TRUE,TRUE,TRUE,25960,496.37,31152,31747.64,23/06/2022,NULL,04/04/2023,5,1498,32,Diesel,Manual,56.5,62.8,60.1,NULL,6,99,100.3,73.82,177,2250,4825,2137,1828,2501,1599,1136,750,3062,149,80,113,NULL,NULL,NULL,195/60R15 H,195/60R15 H,NULL,DISC,DISC,FALSE,transit-connect-fofc-23a.jpg,6,NULL,Transit Connect,7,32137.64,0,FO038658,TREND,NULL,191240
Ford,Ford TRANSIT CONNECT model range     NEW,FO039904,TRANSIT CNNCT 240L1 DCIV 1.5TDCi EBL LDR,23A,2023.01,Van - Swb,Transit Connect 240L1 Double Cab In Van 1.5TDCi EcoBlue Leader,Transit Connect,Transit Connect,FALSE,240L1 Double Cab In 1.5TDCi EcoBlue Leader,TRUE,TRUE,TRUE,24745,496.37,29694,30289.64,23/06/2022,NULL,04/04/2023,5,1498,31,Diesel,Manual,56.5,62.8,60.1,NULL,6,99,100.3,73.82,177,2250,4425,2137,1819,2370,1600,1214,750,2662,144,80,42.4,NULL,NULL,NULL,205/60R16 H,205/60R16 H,NULL,NULL,NULL,FALSE,transit-connect-fofc-23a.jpg,6,NULL,Transit Connect,5,30679.64,0,FO038616,LEADER,NULL,191250
Ford,Ford TRANSIT CONNECT model range     NEW,FO039905,TRANSIT CNNCT 240L1 DCIV 1.5TDCi EB/L AU,23A,2023.01,Van - Swb,Transit Connect 240L1 Double Cab In Van 1.5TDCi EcoBlue Leader Auto,Transit Connect,Transit Connect,FALSE,240L1 Double Cab In 1.5TDCi EcoBlue Leader Auto,TRUE,TRUE,TRUE,25945,496.37,31134,31729.64,23/06/2022,NULL,04/04/2023,5,1498,31,Diesel,Automatic,54.3,56.5,55.4,NULL,6,99,100.3,73.82,177,2250,4425,2137,1819,2375,1643,1487,750,2662,144,80,42.4,NULL,NULL,NULL,205/60R16 H,205/60R16 H,NULL,NULL,NULL,FALSE,transit-connect-fofc-23a.jpg,8,NULL,Transit Connect,5,32119.64,0,FO038617,LEADER,NULL,191251
Ford,Ford TRANSIT CONNECT model range     NEW,FO039906,TRANSIT CNNCT 240L2 DCIV 1.5TDCi EBl LDR,23A,2023.01,Van - Lwb/Exlwb,Transit Connect 240L2 Double Cab In Van 1.5TDCi EcoBlue Leader,Transit Connect,Transit Connect,FALSE,240L2 Double Cab In 1.5TDCi EcoBlue Leader,TRUE,TRUE,TRUE,25795,496.37,30954,31549.64,23/06/2022,NULL,04/04/2023,5,1498,31,Diesel,Manual,50.4,58.9,55.4,NULL,6,99,100.3,73.82,177,2250,4825,2137,1820,2400,1662,1143,750,3062,144,80,56.5,NULL,NULL,NULL,205/60R16 H,205/60R16 H,NULL,NULL,NULL,FALSE,transit-connect-fofc-23a.jpg,6,NULL,Transit Connect,5,31939.64,0,FO038624,LEADER,NULL,191258
Ford,Ford TRANSIT CONNECT model range     NEW,FO039907,TRANSIT CNNCT 240L2 DCIV 1.5TDCi EB/L AU,23A,2023.01,Van - Lwb/Exlwb,Transit Connect 240L2 Double Cab In Van 1.5TDCi EcoBlue Leader Auto,Transit Connect,Transit Connect,FALSE,240L2 Double Cab In 1.5TDCi EcoBlue Leader Auto,TRUE,TRUE,TRUE,26995,496.37,32394,32989.64,23/06/2022,NULL,04/04/2023,5,1498,31,Diesel,Automatic,46.3,53.3,50.4,NULL,6,99,100.3,73.82,177,2250,4825,2137,1820,2430,1704,730,750,3062,144,80,56.5,NULL,NULL,NULL,205/60R16 H,205/60R16 H,NULL,NULL,NULL,FALSE,transit-connect-fofc-23a.jpg,8,NULL,Transit Connect,5,33379.64,0,FO038625,LEADER,NULL,191259
Ford,Ford TRANSIT CONNECT model range     NEW,FO039908,TRANSIT CNNCT 230L1 DCIV 1.0 EcBt TREND,23A,2023.01,Van - Swb,Transit Connect 230L1 Double Cab In Van 1.0 EcoBoost Trend,Transit Connect,Transit Connect,FALSE,230L1 Double Cab In 1.0 EcoBoost Trend,TRUE,TRUE,TRUE,24485,496.37,29382,29977.64,23/06/2022,NULL,04/04/2023,5,999,29,Petrol,Manual,39.8,47.9,44.1,NULL,6,99,100.3,73.82,125.4,2700,4425,2137,1819,2305,1523,1184,750,2662,144,80,42.4,NULL,NULL,NULL,195/60R15 H,195/60R15 H,NULL,NULL,NULL,FALSE,transit-connect-fofc-23a.jpg,6,NULL,Transit Connect,5,30367.64,0,FO038626,TREND,NULL,191260
Ford,Ford TRANSIT CONNECT model range     NEW,FO039909,TRANSIT CNNCT 240L1 DCIV 1.5TDCi EBL TND,23A,2023.01,Van - Swb,Transit Connect 240L1 Double Cab In Van 1.5TDCi EcoBlue Trend,Transit Connect,Transit Connect,FALSE,240L1 Double Cab In 1.5TDCi EcoBlue Trend,TRUE,TRUE,TRUE,25810,496.37,30972,31567.64,23/06/2022,NULL,04/04/2023,5,1498,31,Diesel,Manual,56.5,62.8,60.1,NULL,6,99,100.3,73.82,177,2250,4425,2137,1819,2375,1604,1193,750,2662,144,80,42.4,NULL,NULL,NULL,195/60R15 H,195/60R15 H,NULL,NULL,NULL,FALSE,transit-connect-fofc-23a.jpg,6,NULL,Transit Connect,5,31957.64,0,FO038627,TREND,NULL,191261
